ExonID	I1	S1	I2	S2	I_len	S_len	PValue	FDR
ENSG00000111602.12;TIMELESS;chr12-56423624-56423707-56423273-56423475-56423796-56423894__0:41:0___ENSG00000111602.12;TIMELESS;chr12-56423624-56423707-56423273-56423475-56423796-56423894__0:0:0	10,12,0	0,8,3	16,32,11	11,4,0	1	1	0.748944895406	1.0
ENSG00000111615.14;KRR1;chr12-75506315-75506399-75505197-75505254-75506483-75506609__0:0:0___ENSG00000111615.14;KRR1;chr12-75506315-75506399-75505197-75505254-75506483-75506609__39:0:0	23,13,3	0,1,0	11,7,4	1,0,3	1	1	1	1.0
ENSG00000111674.9;ENO2;chr12-6915820-6915917-6914532-6914659-6916416-6916512__0:0:0___ENSG00000111674.9;ENO2;chr12-6915820-6915917-6914532-6914659-6916416-6916512__-3:0:0	19,12,14	0,4,3	15,23,8	13,4,3	1	1	0.314540428527	0.905048362586
ENSG00000111786.9;SRSF9;chr12-120465755-120465787-120463977-120464122-120469421-120469571__0:60:0___ENSG00000111786.9;SRSF9;chr12-120465755-120465787-120463977-120464122-120469421-120469571__0:54:0	0,1,0	0,1,0	15,7,1	4,1,0	1	1	1	1.0
ENSG00000111843.14;TMEM14C;chr6-10724569-10724633-10723069-10723241-10724960-10725037__0:0:0___ENSG00000111843.14;TMEM14C;chr6-10724569-10724633-10723069-10723241-10724960-10725037__-14:0:0	225,362,144	1,1,2	157,114,109	48,28,44	1	1	3.40483197192e-12	5.37477046996e-10
ENSG00000111863.13;ADTRP;chr6-11770030-11770084-11768248-11768383-11778606-11778803__0:0:0___ENSG00000111863.13;ADTRP;chr6-11770030-11770084-11768248-11768383-11778606-11778803__-5:0:0	74,88,38	8,19,4	34,46,47	17,18,12	1	1	0.372177291415	0.962488384673
ENSG00000111863.13;ADTRP;chr6-11770030-11770084-11768248-11768383-11778606-11778803__0:0:0___ENSG00000111863.13;ADTRP;chr6-11770030-11770084-11768248-11768383-11778606-11778803__0:-4:0	74,88,38	3,32,6	34,46,47	13,17,15	1	1	0.826768305818	1.0
ENSG00000111879.20;FAM184A;chr6-118961928-118961963-118959828-118960184-118964666-118964760__0:0:0___ENSG00000111879.20;FAM184A;chr6-118961928-118961963-118959828-118960184-118964666-118964760__-33:0:0	43,99,38	0,5,1	44,36,23	4,13,3	1	1	0.591833424761	1.0
ENSG00000111886.11;GABRR2;chr6-89271654-89271722-89269010-89269234-89299758-89299865__0:0:0___ENSG00000111886.11;GABRR2;chr6-89271654-89271722-89269010-89269234-89299758-89299865__0:27:0	6,29,24	13,0,0	21,23,23	0,0,2	1	1	1	1.0
ENSG00000112039.5;FANCE;chr6-35460551-35460618-35459681-35459760-35462788-35462914__0:0:0___ENSG00000112039.5;FANCE;chr6-35460551-35460618-35459681-35459760-35462788-35462914__4:0:0	0,23,5	2,9,0	32,17,12	2,0,0	1	1	0.515940793644	1.0
ENSG00000112053.14;SLC26A8;chr6-35968876-35968954-35962525-35962621-35975374-35975488__0:0:0___ENSG00000112053.14;SLC26A8;chr6-35968876-35968954-35962525-35962621-35975374-35975488__22:0:0	26,14,28	2,10,4	15,12,17	4,0,0	1	1	0.499696478549	1.0
ENSG00000112139.17;MDGA1;chr6-37647172-37647272-37645932-37645956-37650108-37650405__-52:0:0___ENSG00000112139.17;MDGA1;chr6-37647172-37647272-37645932-37645956-37650108-37650405__0:0:0	1,5,4	7,1,0	4,2,4	2,4,5	1	1	0.431621724813	1.0
ENSG00000112182.15;BACH2;chr6-90206568-90206676-90088960-90089109-90296479-90296742__-5:0:0___ENSG00000112182.15;BACH2;chr6-90206568-90206676-90088960-90089109-90296479-90296742__0:0:0	18,13,0	0,3,0	12,16,5	3,5,1	1	1	1	1.0
ENSG00000112297.18;CRYBG1;chr6-106553454-106553567-106552183-106552216-106555767-106555897__0:0:0___ENSG00000112297.18;CRYBG1;chr6-106553454-106553567-106552183-106552216-106555767-106555897__16:0:0	29,52,12	23,27,4	45,48,29	10,9,2	1	1	0.0363746280582	0.251477113615
ENSG00000112305.15;SMAP1;chr6-70836940-70837028-70798656-70798737-70852539-70852664__0:0:0___ENSG00000112305.15;SMAP1;chr6-70836940-70837028-70798656-70798737-70852539-70852664__6:0:0	23,39,25	0,4,13	70,51,63	0,1,6	1	1	1	1.0
ENSG00000112319.20;EYA4;chr6-133462363-133462477-133461113-133461180-133462620-133462764__-29:0:0___ENSG00000112319.20;EYA4;chr6-133462363-133462477-133461113-133461180-133462620-133462764__0:0:0	18,54,49	15,59,23	54,22,33	17,14,3	1	1	0.147653840858	0.593664003407
ENSG00000112319.20;EYA4;chr6-133462363-133462477-133461113-133461180-133462620-133462764__-29:0:0___ENSG00000112319.20;EYA4;chr6-133462363-133462477-133461113-133461180-133462620-133462764__3:0:0	18,54,49	51,91,61	54,22,33	26,32,29	1	1	0.268181881137	0.843835164208
ENSG00000112701.18;SENP6;chr6-75640683-75640704-75634706-75634811-75647730-75647801__3:0:0___ENSG00000112701.18;SENP6;chr6-75640683-75640704-75634706-75634811-75647730-75647801__0:0:0	1,3,0	5,1,0	3,7,3	0,4,3	1	1	1	1.0
ENSG00000112759.19;SLC29A1;chr6-44227262-44227342-44219614-44219782-44229389-44229471__0:0:0___ENSG00000112759.19;SLC29A1;chr6-44227262-44227342-44219614-44219782-44229389-44229471__-3:0:0	29,30,35	7,8,1	69,87,76	2,5,1	1	1	1	1.0
ENSG00000112787.14;FBRSL1;chr12-132572287-132572338-132571306-132571524-132572526-132572622__0:6:0___ENSG00000112787.14;FBRSL1;chr12-132572287-132572338-132571306-132571524-132572526-132572622__0:0:0	4,12,13	22,0,0	7,8,0	1,0,0	1	1	1	1.0
ENSG00000112799.9;LY86;chr6-6649624-6649677-6626292-6626421-6654543-6654982__0:0:0___ENSG00000112799.9;LY86;chr6-6649624-6649677-6626292-6626421-6654543-6654982__5:0:0	29,33,7	15,23,11	17,27,23	5,21,4	1	1	0.548702260229	1.0
ENSG00000113328.19;CCNG1;chr5-163439256-163439346-163437613-163437804-163441210-163441331__0:0:0___ENSG00000113328.19;CCNG1;chr5-163439256-163439346-163437613-163437804-163441210-163441331__-25:-110:0	21,20,21	0,5,0	10,23,4	6,5,4	1	1	0.0438274077966	0.286563820209
ENSG00000113387.12;SUB1;chr5-32598960-32599069-32591247-32591685-32601004-32601055__0:-95:0___ENSG00000113387.12;SUB1;chr5-32598960-32599069-32591247-32591685-32601004-32601055__0:0:0	23,12,15	64,76,33	41,31,23	58,74,33	1	1	0.405021094106	0.99196231516
ENSG00000113448.19;PDE4D;chr5-59180594-59180644-59038858-59038971-59185188-59185262__0:0:0___ENSG00000113448.19;PDE4D;chr5-59180594-59180644-59038858-59038971-59185188-59185262__3:0:0	12,18,18	0,15,8	33,30,13	2,7,0	1	1	0.386566947281	0.977978856434
ENSG00000113522.14;RAD50;chr5-132608614-132608725-132604805-132604999-132609116-132609209__0:-96:0___ENSG00000113522.14;RAD50;chr5-132608614-132608725-132604805-132604999-132609116-132609209__0:0:0	5,11,0	15,9,14	11,10,7	10,28,10	1	1	0.679508766112	1.0
ENSG00000113569.16;NUP155;chr5-37350159-37350265-37349171-37349245-37351189-37351356__23:-77:0___ENSG00000113569.16;NUP155;chr5-37350159-37350265-37349171-37349245-37351189-37351356__0:0:0	3,9,1	15,10,3	10,3,2	5,6,0	1	1	0.181021719871	0.67377738389
ENSG00000113578.18;FGF1;chr5-142600701-142600800-142595230-142595484-142613958-142614161__-5:0:0___ENSG00000113578.18;FGF1;chr5-142600701-142600800-142595230-142595484-142613958-142614161__0:0:0	27,93,12	0,0,10	82,112,66	2,0,1	1	1	1	1.0
ENSG00000113595.15;TRIM23;chr5-65591871-65591948-65591447-65591502-65594520-65594645__0:0:0___ENSG00000113595.15;TRIM23;chr5-65591871-65591948-65591447-65591502-65594520-65594645__0:29:0	2,8,0	4,0,0	11,1,10	8,7,10	1	1	1	1.0
ENSG00000113648.16;MACROH2A1;chr5-135360496-135360604-135334382-135335141-135369405-135369603__0:0:0___ENSG00000113648.16;MACROH2A1;chr5-135360496-135360604-135334382-135335141-135369405-135369603__-3:0:0	5,6,2	0,9,0	3,4,0	1,0,5	1	1	0.841472928713	1.0
ENSG00000113758.13;DBN1;chr5-177460643-177460703-177460431-177460555-177466771-177466835__0:0:0___ENSG00000113758.13;DBN1;chr5-177460643-177460703-177460431-177460555-177466771-177466835__0:-9:0	17,17,0	0,0,1	12,23,6	1,0,0	1	1	1	1.0
ENSG00000113811.11;SELENOK;chr3-53885825-53885904-53885300-53885561-53886850-53886934__-8:0:0___ENSG00000113811.11;SELENOK;chr3-53885825-53885904-53885300-53885561-53886850-53886934__0:0:0	2,13,20	10,0,0	18,19,19	0,3,2	1	1	1	1.0
ENSG00000113924.12;HGD;chr3-120646972-120647052-120641588-120641693-120647876-120647911__0:0:0___ENSG00000113924.12;HGD;chr3-120646972-120647052-120641588-120641693-120647876-120647911__8:0:0	64,74,46	5,8,0	83,62,44	20,6,11	1	1	0.858611964868	1.0
ENSG00000114054.14;PCCB;chr3-136252302-136252389-136250368-136250558-136255855-136255975__0:0:0___ENSG00000114054.14;PCCB;chr3-136252302-136252389-136250368-136250558-136255855-136255975__-19:0:0	47,70,47	0,7,0	58,71,41	19,36,10	1	1	7.23282985647e-05	0.0024273098749
ENSG00000114270.18;COL7A1;chr3-48581259-48581340-48581121-48581157-48581447-48581483__0:32:0___ENSG00000114270.18;COL7A1;chr3-48581259-48581340-48581121-48581157-48581447-48581483__0:0:0	22,39,27	31,51,43	44,39,35	29,24,33	1	1	0.19970662007	0.725907286768
ENSG00000114388.14;NPRL2;chr3-50348710-50348782-50347758-50348563-50349664-50349833__0:26:0___ENSG00000114388.14;NPRL2;chr3-50348710-50348782-50347758-50348563-50349664-50349833__0:0:0	6,11,9	0,2,0	21,9,9	4,3,1	1	1	0.815067295871	1.0
ENSG00000114388.14;NPRL2;chr3-50349930-50350022-50349155-50349833-50350574-50350704__0:0:0___ENSG00000114388.14;NPRL2;chr3-50349930-50350022-50349155-50349833-50350574-50350704__0:18:0	4,10,0	0,0,1	4,10,4	0,2,0	1	1	1	1.0
ENSG00000114735.10;HEMK1;chr3-50572114-50572208-50571709-50571801-50577051-50577132__0:0:0___ENSG00000114735.10;HEMK1;chr3-50572114-50572208-50571709-50571801-50577051-50577132__-38:0:0	10,18,7	1,0,0	6,7,4	1,0,2	1	1	1	1.0
ENSG00000114757.19;PEX5L;chr3-179887672-179887784-179875353-179875477-180036578-180036959__0:0:0___ENSG00000114757.19;PEX5L;chr3-179887672-179887784-179875353-179875477-180036578-180036959__0:-23:0	328,518,245	151,185,70	319,354,246	166,218,184	1	1	0.591934854743	1.0
ENSG00000114790.13;ARHGEF26;chr3-154254784-154254824-154253115-154253183-154255330-154256548__0:0:0___ENSG00000114790.13;ARHGEF26;chr3-154254784-154254824-154253115-154253183-154255330-154256548__-65:0:0	2,0,0	1,11,5	2,1,0	25,26,11	1	1	1	1.0
ENSG00000114812.13;VIPR1;chr3-42527395-42527496-42525886-42525993-42527990-42528123__-3:0:0___ENSG00000114812.13;VIPR1;chr3-42527395-42527496-42525886-42525993-42527990-42528123__0:0:0	16,29,26	1,0,0	16,22,14	4,0,3	1	1	1	1.0
ENSG00000114859.16;CLCN2;chr3-184352736-184352810-184352442-184352496-184353032-184353147__0:0:0___ENSG00000114859.16;CLCN2;chr3-184352736-184352810-184352442-184352496-184353032-184353147__-39:0:0	33,25,11	4,62,0	42,25,30	0,4,0	1	1	0.333587373315	0.919237026217
ENSG00000114861.23;FOXP1;chr3-71052536-71052623-71046941-71047095-71053635-71053773__-3:0:0___ENSG00000114861.23;FOXP1;chr3-71052536-71052623-71046941-71047095-71053635-71053773__0:0:0	44,71,35	8,13,20	22,38,21	18,36,13	1	1	0.0313517162176	0.22495874299
ENSG00000114861.23;FOXP1;chr3-71335159-71335277-71299819-71299880-71359149-71359244__0:0:0___ENSG00000114861.23;FOXP1;chr3-71335159-71335277-71299819-71299880-71359149-71359244__-4:0:0	83,57,37	8,20,11	85,66,54	45,41,28	1	1	0.0813534209787	0.426466331135
ENSG00000114948.13;ADAM23;chr2-206573114-206573195-206570739-206570811-206587324-206587375__6:0:0___ENSG00000114948.13;ADAM23;chr2-206573114-206573195-206570739-206570811-206587324-206587375__0:0:0	1,6,4	2,14,8	1,1,4	38,34,20	1	1	0.0612702853972	0.363998200881
ENSG00000115282.21;TTC31;chr2-74492003-74492055-74491480-74491672-74492138-74492229__0:0:0___ENSG00000115282.21;TTC31;chr2-74492003-74492055-74491480-74491672-74492138-74492229__0:-4:0	103,117,93	98,69,30	87,53,71	81,81,74	1	1	0.279948029085	0.859284922608
ENSG00000115317.12;HTRA2;chr2-74531338-74531371-74530910-74531105-74531596-74531702__0:0:0___ENSG00000115317.12;HTRA2;chr2-74531338-74531371-74530910-74531105-74531596-74531702__0:40:0	15,19,30	1,0,0	6,9,5	1,5,1	1	1	0.348930866733	0.933580164019
ENSG00000115355.17;CCDC88A;chr2-55372451-55372510-55363949-55364033-55374813-55374883__0:0:0___ENSG00000115355.17;CCDC88A;chr2-55372451-55372510-55363949-55364033-55374813-55374883__54:0:0	4,47,9	2,10,0	36,26,27	2,0,1	1	1	1	1.0
ENSG00000115598.10;IL1RL2;chr2-102212102-102212174-102201555-102201715-102218952-102219082__-3:0:0___ENSG00000115598.10;IL1RL2;chr2-102212102-102212174-102201555-102201715-102218952-102219082__0:0:0	15,11,7	21,12,21	9,6,6	12,3,5	1	1	0.647363450163	1.0
ENSG00000115761.16;NOL10;chr2-10662958-10663044-10659171-10659250-10667217-10667278__0:0:0___ENSG00000115761.16;NOL10;chr2-10662958-10663044-10659171-10659250-10667217-10667278__5:0:0	45,41,44	17,7,11	39,38,13	2,4,2	1	1	0.320511454825	0.907049748069
ENSG00000115946.8;PNO1;chr2-68162264-68162325-68161682-68161766-68162545-68162663__0:0:0___ENSG00000115946.8;PNO1;chr2-68162264-68162325-68161682-68161766-68162545-68162663__-38:-96:0	12,57,12	11,0,7	35,24,13	2,0,6	1	1	0.833348413678	1.0
ENSG00000116127.20;ALMS1;chr2-73599450-73599521-73599243-73599367-73600677-73600881__0:0:0___ENSG00000116127.20;ALMS1;chr2-73599450-73599521-73599243-73599367-73600677-73600881__-50:0:0	28,54,20	62,18,32	42,36,25	16,16,21	1	1	0.453807716899	1.0
ENSG00000116266.11;STXBP3;chr1-108758509-108758588-108756689-108756766-108759984-108760085__0:0:0___ENSG00000116266.11;STXBP3;chr1-108758509-108758588-108756689-108756766-108759984-108760085__7:0:0	11,4,8	0,12,0	17,11,16	0,1,2	1	1	1	1.0
ENSG00000116497.18;S100PBP;chr1-32827995-32828081-32826097-32826930-32829963-32830067__0:0:0___ENSG00000116497.18;S100PBP;chr1-32827995-32828081-32826097-32826930-32829963-32830067__-3:0:0	77,79,36	18,23,13	137,156,92	16,15,17	1	1	0.825990653265	1.0
ENSG00000116521.11;SCAMP3;chr1-155258825-155258892-155257497-155257657-155260329-155260450__-62:0:0___ENSG00000116521.11;SCAMP3;chr1-155258825-155258892-155257497-155257657-155260329-155260450__0:0:0	108,138,83	51,39,26	134,114,70	18,13,23	1	1	0.667751013477	1.0
ENSG00000116668.13;SWT1;chr1-185276603-185276668-185271322-185271389-185290673-185291007__0:0:0___ENSG00000116668.13;SWT1;chr1-185276603-185276668-185271322-185271389-185290673-185291007__54:0:0	12,2,5	0,0,2	9,25,15	5,2,13	1	1	0.0188160996343	0.16501420711
ENSG00000116984.15;MTR;chr1-236808703-236808773-236806143-236806233-236810502-236810595__0:0:0___ENSG00000116984.15;MTR;chr1-236808703-236808773-236806143-236806233-236810502-236810595__0:-16:0	3,7,0	13,17,4	11,12,7	13,12,18	1	1	0.20370210476	0.737731932738
ENSG00000117054.15;ACADM;chr1-75745834-75745914-75739979-75740110-75749418-75749559__0:0:0___ENSG00000117054.15;ACADM;chr1-75745834-75745914-75739979-75740110-75749418-75749559__-29:0:0	15,42,9	6,1,0	18,30,16	8,8,4	1	1	0.337047145814	0.92382902609
ENSG00000117115.13;PADI2;chr1-17093566-17093684-17092407-17092533-17095908-17095970__0:0:0___ENSG00000117115.13;PADI2;chr1-17093566-17093684-17092407-17092533-17095908-17095970__0:-4:0	18,4,25	1,0,12	22,13,11	0,1,0	1	1	0.591463093737	1.0
ENSG00000117122.14;MFAP2;chr1-16977108-16977195-16976896-16976923-16978236-16978276__0:0:0___ENSG00000117122.14;MFAP2;chr1-16977108-16977195-16976896-16976923-16978236-16978276__-3:0:0	7,12,4	8,0,1	5,10,2	0,2,0	1	1	0.515211600961	1.0
ENSG00000117222.14;RBBP5;chr1-205101599-205101709-205100151-205100271-205103856-205104019__47:0:0___ENSG00000117222.14;RBBP5;chr1-205101599-205101709-205100151-205100271-205103856-205104019__0:0:0	77,103,51	11,17,4	213,128,138	46,50,34	1	1	0.971188299275	1.0
ENSG00000117245.13;KIF17;chr1-20670420-20670488-20666213-20666331-20671937-20672196__0:0:0___ENSG00000117245.13;KIF17;chr1-20670420-20670488-20666213-20666331-20671937-20672196__-3:0:0	0,0,4	0,11,3	8,5,13	2,1,5	1	1	1	1.0
ENSG00000118193.12;KIF14;chr1-200603225-200603341-200601895-200602068-200603838-200603955__0:0:0___ENSG00000118193.12;KIF14;chr1-200603225-200603341-200601895-200602068-200603838-200603955__-41:-153:0	6,10,12	0,0,3	10,14,7	3,0,3	1	1	1	1.0
ENSG00000118194.20;TNNT2;chr1-201369815-201369845-201368161-201368227-201372026-201372041__0:0:0___ENSG00000118194.20;TNNT2;chr1-201369815-201369845-201368161-201368227-201372026-201372041__3:0:0	0,33,2	6,0,0	14,15,8	1,0,1	1	1	1	1.0
ENSG00000118418.14;HMGN3;chr6-79202316-79202389-79201244-79201726-79203579-79203630__0:41:0___ENSG00000118418.14;HMGN3;chr6-79202316-79202389-79201244-79201726-79203579-79203630__0:0:0	0,15,17	19,17,9	24,21,19	28,25,15	1	1	0.62438976995	1.0
ENSG00000118418.14;HMGN3;chr6-79202316-79202389-79201244-79201726-79203579-79203630__0:41:0___ENSG00000118418.14;HMGN3;chr6-79202316-79202389-79201244-79201726-79203579-79203630__4:0:0	0,15,17	1,0,3	24,21,19	0,0,1	1	1	1	1.0
ENSG00000118420.17;UBE3D;chr6-83038415-83038485-82957311-82957450-83054147-83054238__0:0:0___ENSG00000118420.17;UBE3D;chr6-83038415-83038485-82957311-82957450-83054147-83054238__0:-28:0	2,18,15	0,1,2	10,25,13	11,3,1	1	1	0.2549707315	0.836031627025
ENSG00000118473.23;SGIP1;chr1-66634079-66634163-66633069-66633094-66635943-66636015__0:0:0___ENSG00000118473.23;SGIP1;chr1-66634079-66634163-66633069-66633094-66635943-66636015__3:0:0	11,5,22	1,2,5	8,13,11	13,5,4	1	1	0.164867684588	0.639223829718
ENSG00000118894.15;EEF2KMT;chr16-5091793-5091895-5090083-5090565-5093483-5093564__0:0:0___ENSG00000118894.15;EEF2KMT;chr16-5091793-5091895-5090083-5090565-5093483-5093564__-43:0:0	93,72,79	0,15,12	79,50,36	22,16,17	1	1	0.146280127886	0.592576489382
ENSG00000119125.17;GDA;chr9-72195499-72195588-72149350-72149682-72202570-72202742__0:0:0___ENSG00000119125.17;GDA;chr9-72195499-72195588-72149350-72149682-72202570-72202742__4:0:0	9,30,16	10,4,0	31,29,37	4,2,6	1	1	1	1.0
ENSG00000119125.17;GDA;chr9-72227942-72228040-72225676-72225784-72241151-72241298__0:0:0___ENSG00000119125.17;GDA;chr9-72227942-72228040-72225676-72225784-72241151-72241298__4:0:0	36,66,60	9,24,6	63,65,53	35,39,25	1	1	0.139552406959	0.57893313153
ENSG00000119411.11;BSPRY;chr9-113362368-113362394-113360506-113360737-113369615-113371233__3:0:0___ENSG00000119411.11;BSPRY;chr9-113362368-113362394-113360506-113360737-113369615-113371233__0:0:0	20,20,22	5,43,18	46,40,47	13,34,19	1	1	0.771258660583	1.0
ENSG00000119630.14;PGF;chr14-74953903-74953943-74949356-74949553-74955167-74955577__-3:0:0___ENSG00000119630.14;PGF;chr14-74953903-74953943-74949356-74949553-74955167-74955577__0:0:0	13,27,28	4,10,4	24,25,24	21,14,12	1	1	0.173756014953	0.661755757689
ENSG00000119689.15;DLST;chr14-74889896-74889952-74889274-74889349-74891055-74891167__0:0:0___ENSG00000119689.15;DLST;chr14-74889896-74889952-74889274-74889349-74891055-74891167__-19:0:0	114,94,78	0,1,4	33,41,31	113,151,110	1	1	0.0	0.0
ENSG00000119718.11;EIF2B2;chr14-75005865-75005961-75004736-75004900-75006576-75006714__34:0:0___ENSG00000119718.11;EIF2B2;chr14-75005865-75005961-75004736-75004900-75006576-75006714__0:0:0	46,116,29	72,171,98	120,174,92	88,85,87	1	1	0.00541980082565	0.0680554535494
ENSG00000119718.11;EIF2B2;chr14-75005865-75005961-75004736-75004900-75006576-75006714__34:0:0___ENSG00000119718.11;EIF2B2;chr14-75005865-75005961-75004736-75004900-75006576-75006714__86:0:0	46,116,29	0,9,18	120,174,92	6,0,1	1	1	1	1.0
ENSG00000119772.18;DNMT3A;chr2-25300138-25300243-25281451-25282711-25313912-25314161__0:0:0___ENSG00000119772.18;DNMT3A;chr2-25300138-25300243-25281451-25282711-25313912-25314161__0:-36:0	6,3,7	0,9,0	9,2,7	1,0,0	1	1	1	1.0
ENSG00000119865.9;CNRIP1;chr2-68319221-68319322-68317156-68317307-68319771-68320051__0:0:0___ENSG00000119865.9;CNRIP1;chr2-68319221-68319322-68317156-68317307-68319771-68320051__0:-32:0	1,2,9	0,1,0	4,8,1	2,2,1	1	1	0.556567459466	1.0
ENSG00000119979.18;DENND10;chr10-119111848-119111928-119107947-119108164-119117518-119117667__0:0:0___ENSG00000119979.18;DENND10;chr10-119111848-119111928-119107947-119108164-119117518-119117667__0:-4:0	5,8,14	1,3,12	11,20,9	0,0,1	1	1	0.00329432235112	0.0498661123012
ENSG00000120500.18;ARR3;chrX-70269355-70269393-70268304-70268372-70269661-70269692__0:0:0___ENSG00000120500.18;ARR3;chrX-70269355-70269393-70268304-70268372-70269661-70269692__5:0:0	18,21,3	4,9,6	24,37,25	1,7,0	1	1	0.0755580045427	0.411848464388
ENSG00000120694.20;HSPH1;chr13-31148373-31148480-31147958-31148092-31149953-31150182__0:0:0___ENSG00000120694.20;HSPH1;chr13-31148373-31148480-31147958-31148092-31149953-31150182__49:0:0	58,39,14	17,8,2	65,24,34	23,25,12	1	1	0.464749211004	1.0
ENSG00000120699.13;EXOSC8;chr13-37008061-37008177-37006974-37007071-37008728-37008833__0:0:0___ENSG00000120699.13;EXOSC8;chr13-37008061-37008177-37006974-37007071-37008728-37008833__-5:0:0	9,25,13	10,7,2	21,4,16	3,0,3	1	1	0.297154688311	0.885056416668
ENSG00000120860.11;WASHC3;chr12-102039867-102039975-102025973-102026038-102044104-102044212__-3:0:0___ENSG00000120860.11;WASHC3;chr12-102039867-102039975-102025973-102026038-102044104-102044212__0:0:0	8,16,17	3,16,27	24,13,9	18,20,31	1	1	0.895183222088	1.0
ENSG00000121073.15;SLC35B1;chr17-49706203-49706309-49705865-49705896-49706964-49707068__-25:0:0___ENSG00000121073.15;SLC35B1;chr17-49706203-49706309-49705865-49705896-49706964-49707068__0:0:0	62,51,39	114,62,79	148,140,99	94,108,58	1	1	0.0024715646981	0.0418571143024
ENSG00000121570.12;DPPA4;chr3-109333869-109333920-109331870-109332031-109337463-109337517__0:0:0___ENSG00000121570.12;DPPA4;chr3-109333869-109333920-109331870-109332031-109337463-109337517__-73:0:0	56,39,29	14,12,14	29,37,31	7,2,1	1	1	0.149436943159	0.598289210836
ENSG00000121690.11;DEPDC7;chr11-33032888-33032967-33032667-33032793-33033261-33033582__0:-55:0___ENSG00000121690.11;DEPDC7;chr11-33032888-33032967-33032667-33032793-33033261-33033582__0:0:0	5,5,0	22,63,40	22,28,7	76,31,60	1	1	0.130332594118	0.554824015306
ENSG00000121691.7;CAT;chr11-34453089-34453194-34452076-34452207-34453800-34453926__20:0:0___ENSG00000121691.7;CAT;chr11-34453089-34453194-34452076-34452207-34453800-34453926__0:0:0	74,75,23	236,237,95	137,114,85	234,208,187	1	1	0.529008039397	1.0
ENSG00000122026.11;RPL21;chr13-27255241-27255349-27254219-27254281-27256183-27256334__0:5:0___ENSG00000122026.11;RPL21;chr13-27255241-27255349-27254219-27254281-27256183-27256334__0:1:0	21,30,21	3,1,10	57,83,54	0,7,0	1	1	0.892862256702	1.0
ENSG00000122432.18;SPATA1;chr1-84520584-84520691-84516222-84516395-84522389-84522507__34:0:0___ENSG00000122432.18;SPATA1;chr1-84520584-84520691-84516222-84516395-84522389-84522507__0:0:0	19,35,17	46,63,39	41,42,50	48,69,33	1	1	0.345064160349	0.929069278203
ENSG00000123191.16;ATP7B;chr13-51961836-51961913-51958310-51958544-51964871-51964876__0:0:0___ENSG00000123191.16;ATP7B;chr13-51961836-51961913-51958310-51958544-51964871-51964876__0:4:0	62,9,22	9,1,3	26,17,8	3,7,5	1	1	1	1.0
ENSG00000123219.13;CENPK;chr5-65554796-65554898-65552492-65552549-65561462-65561564__0:0:0___ENSG00000123219.13;CENPK;chr5-65554796-65554898-65552492-65552549-65561462-65561564__-48:0:0	9,10,2	6,3,2	5,2,0	9,9,1	1	1	0.0142008586294	0.131310769357
ENSG00000123411.15;IKZF4;chr12-56018125-56018177-56007668-56007734-56025053-56025158__0:0:0___ENSG00000123411.15;IKZF4;chr12-56018125-56018177-56007668-56007734-56025053-56025158__-3:0:0	41,37,18	2,8,4	35,22,11	2,19,8	1	1	0.477361674148	1.0
ENSG00000123472.12;ATPAF1;chr1-46645160-46645256-46632736-46635970-46652580-46652628__0:0:0___ENSG00000123472.12;ATPAF1;chr1-46645160-46645256-46632736-46635970-46652580-46652628__0:-38:0	33,73,24	36,83,47	50,69,57	36,62,26	1	1	0.279548486266	0.859284922608
ENSG00000124116.19;WFDC3;chr20-45774399-45774444-45758391-45758431-45775416-45775602__0:0:0___ENSG00000124116.19;WFDC3;chr20-45774399-45774444-45758391-45758431-45775416-45775602__0:66:0	8,1,0	1,2,0	10,5,0	6,3,2	1	1	1	1.0
ENSG00000124155.18;PIGT;chr20-45424495-45424579-45423103-45424381-45425573-45425826__-44:0:0___ENSG00000124155.18;PIGT;chr20-45424495-45424579-45423103-45424381-45425573-45425826__0:0:0	5,6,0	4,0,1	12,8,4	1,5,2	1	1	0.364783129935	0.959727044234
ENSG00000124215.17;CDH26;chr20-59970081-59970186-59968966-59969023-59971961-59972123__-6:0:0___ENSG00000124215.17;CDH26;chr20-59970081-59970186-59968966-59969023-59971961-59972123__-18:0:0	15,23,6	0,2,0	15,15,8	4,3,1	1	1	0.806813964973	1.0
ENSG00000124357.13;NAGK;chr2-71075554-71075610-71073481-71073594-71076603-71076701__0:32:0___ENSG00000124357.13;NAGK;chr2-71075554-71075610-71073481-71073594-71076603-71076701__0:0:0	33,19,19	13,46,12	51,48,29	27,29,9	1	1	1	1.0
ENSG00000124440.16;HIF3A;chr19-46320446-46320561-46312160-46312267-46321775-46321966__-4:0:0___ENSG00000124440.16;HIF3A;chr19-46320446-46320561-46312160-46312267-46321775-46321966__0:0:0	8,14,18	0,23,0	42,44,14	0,3,0	1	1	1	1.0
ENSG00000124749.17;COL21A1;chr6-56156886-56156949-56141929-56141983-56164422-56164506__0:0:0___ENSG00000124749.17;COL21A1;chr6-56156886-56156949-56141929-56141983-56164422-56164506__0:-8:0	30,13,27	7,5,13	19,31,22	17,15,18	1	1	0.418355969084	1.0
ENSG00000124920.14;MYRF;chr11-61780959-61781045-61780221-61780290-61781137-61781329__0:0:0___ENSG00000124920.14;MYRF;chr11-61780959-61781045-61780221-61780290-61781137-61781329__-3:0:0	23,7,0	2,3,6	8,13,7	8,1,0	1	1	0.437801045977	1.0
