ENSG00000128422.17;KRT17;chr17-41622949-41623032-41621592-41622511-41624077-41624188	ENSG00000231645.3;KRT17P6;chr17-20515918-20515991-20515333-20515487-20517047-20517479
ENSG00000053900.11;ANAPC4;chr4-25380373-25380445-25377417-25377556-25383260-25383393	ENSG00000053900.11;ANAPC4;chr4-25380373-25380479-25377319-25377556-25383260-25383393
ENSG00000110074.11;FOXRED1;chr11-126273335-126273454-126272968-126273079-126275793-126275867	ENSG00000110074.11;FOXRED1;chr11-126273338-126273454-126272968-126273079-126275793-126275870
ENSG00000133706.19;LARS1;chr5-146128671-146128782-146126434-146126545-146128977-146129081	ENSG00000133706.19;LARS1;chr5-146128671-146128779-146126434-146126545-146128977-146129118
ENSG00000092931.11;MFSD11;chr17-76741968-76742048-76740956-76741064-76744321-76744466	ENSG00000092931.11;MFSD11;chr17-76741993-76742048-76740956-76741064-76742176-76742273
ENSG00000092931.11;MFSD11;chr17-76741968-76742048-76740956-76741064-76744321-76744466	ENSG00000092931.11;MFSD11;chr17-76742018-76742048-76740956-76741064-76742176-76742273
ENSG00000103275.21;UBE2I;chr16-1315653-1315726-1309634-1309773-1320173-1320283	ENSG00000103275.21;UBE2I;chr16-1315653-1315730-1309647-1309773-1320173-1320210
ENSG00000159433.12;STARD9;chr15-42585520-42585634-42583345-42583415-42634855-42634972	ENSG00000159433.12;STARD9;chr15-42585520-42585637-42583345-42583415-42634855-42634972
ENSG00000185033.14;SEMA4B;chr15-90227537-90227642-90225660-90225827-90227903-90228407	ENSG00000185033.14;SEMA4B;chr15-90227556-90227642-90224967-90225178-90227903-90228155
ENSG00000175110.13;MRPS22;chr3-139350976-139351060-139350178-139350322-139352646-139352792	ENSG00000175110.13;MRPS22;chr3-139351030-139351060-139350178-139350322-139352646-139352792
ENSG00000124357.13;NAGK;chr2-71077557-71077636-71074619-71076701-71078317-71078354	ENSG00000124357.13;NAGK;chr2-71077569-71077636-71076603-71076701-71078317-71078641
ENSG00000122545.20;SEPTIN7;chr7-35832803-35832900-35801215-35801270-35863551-35863658	ENSG00000122545.20;SEPTIN7;chr7-35832797-35832900-35800931-35801270-35863551-35863613
ENSG00000122545.20;SEPTIN7;chr7-35832803-35832900-35801215-35801270-35863551-35863658	ENSG00000122545.20;SEPTIN7;chr7-35832797-35832893-35801218-35801270-35863551-35863658
ENSG00000122545.20;SEPTIN7;chr7-35832797-35832893-35801218-35801270-35863551-35863658	ENSG00000122545.20;SEPTIN7;chr7-35832797-35832900-35800931-35801270-35863551-35863613
ENSG00000172493.23;AFF1;chr4-87084119-87084164-87046694-87047594-87089983-87090070	ENSG00000172493.23;AFF1;chr4-87084122-87084164-87046694-87047594-87089983-87090070
ENSG00000101019.22;UQCC1;chr20-35381983-35382025-35374183-35374256-35384037-35384133	ENSG00000101019.22;UQCC1;chr20-35381925-35382025-35366556-35366614-35384037-35384133
ENSG00000101019.22;UQCC1;chr20-35381983-35382025-35374183-35374256-35384037-35384133	ENSG00000101019.22;UQCC1;chr20-35381917-35382025-35366556-35366614-35384037-35384133
ENSG00000101019.22;UQCC1;chr20-35381917-35382025-35366556-35366614-35384037-35384133	ENSG00000101019.22;UQCC1;chr20-35381925-35382025-35366556-35366614-35384037-35384133
ENSG00000008988.11;RPS20;chr8-56074059-56074159-56073072-56073768-56074380-56074498	ENSG00000008988.11;RPS20;chr8-56074059-56074150-56073053-56073272-56074380-56074472
ENSG00000138382.15;METTL5;chr2-169812456-169812506-169811756-169811858-169815476-169815528	ENSG00000138382.15;METTL5;chr2-169812456-169812524-169811756-169811858-169815476-169815528
ENSG00000175711.8;B3GNTL1;chr17-83048668-83048785-83048470-83048570-83051736-83051810	ENSG00000175711.8;B3GNTL1;chr17-83048706-83048785-83048470-83048570-83051736-83051809
ENSG00000136098.17;NEK3;chr13-52143914-52143987-52136799-52136902-52144690-52144891	ENSG00000136098.17;NEK3;chr13-52143915-52143987-52136799-52136902-52144690-52144891
ENSG00000147224.13;PRPS1;chrX-107640901-107641000-107628515-107628750-107645176-107645569	ENSG00000147224.13;PRPS1;chrX-107640901-107640953-107639294-107639478-107649939-107650050
ENSG00000147224.13;PRPS1;chrX-107640901-107641000-107628515-107628750-107645176-107645569	ENSG00000147224.13;PRPS1;chrX-107640903-107641000-107639294-107639478-107642365-107642490
ENSG00000135976.20;ANKRD36;chr2-97151878-97151939-97149294-97149361-97152503-97152534	ENSG00000174501.14;ANKRD36C;chr2-95951347-95951408-95950748-95950779-95953938-95954005
ENSG00000003509.16;NDUFAF7;chr2-37237756-37237835-37236095-37236176-37241577-37241637	ENSG00000003509.16;NDUFAF7;chr2-37237756-37237867-37232105-37232266-37241577-37241628
ENSG00000099290.17;WASHC2A;chr10-50078674-50078737-50069509-50069711-50084071-50084165	ENSG00000172661.19;WASHC2C;chr10-45737982-45738045-45727416-45727539-45743389-45743483
ENSG00000153113.24;CAST;chr5-96765220-96765325-96762273-96762372-96766052-96766145	ENSG00000153113.24;CAST;chr5-96765223-96765325-96762273-96762372-96766052-96766145
ENSG00000164576.12;SAP30L;chr5-154453401-154453500-154451090-154451213-154455899-154455968	ENSG00000164576.12;SAP30L;chr5-154453416-154453500-154451090-154451213-154455899-154456331
ENSG00000198879.13;SFMBT2;chr10-7370280-7370375-7367483-7367889-7381798-7381949	ENSG00000198879.13;SFMBT2;chr10-7370280-7370372-7367648-7367889-7381798-7381949
ENSG00000142541.18;RPL13A;chr19-49489849-49489912-49487553-49487644-49490231-49490297	ENSG00000142541.18;RPL13A;chr19-49489849-49489922-49487509-49487644-49490231-49490297
ENSG00000132535.22;DLG4;chr17-7204007-7204058-7203691-7203816-7204198-7204252	ENSG00000132535.22;DLG4;chr17-7204007-7204067-7203691-7203816-7204198-7204252
ENSG00000110921.14;MVK;chr12-109574808-109574900-109573792-109573873-109575997-109576145	ENSG00000110921.14;MVK;chr12-109574817-109574900-109573836-109573873-109575997-109576145
ENSG00000110906.13;KCTD10;chr12-109457991-109458048-109457629-109457682-109460635-109460805	ENSG00000110906.13;KCTD10;chr12-109457991-109458078-109457629-109457682-109460635-109460805
ENSG00000110906.13;KCTD10;chr12-109457991-109458048-109457629-109457682-109460635-109460805	ENSG00000110906.13;KCTD10;chr12-109457991-109458081-109457629-109457682-109460635-109460805
ENSG00000159176.14;CSRP1;chr1-201496191-201496261-201490175-201490344-201507069-201507123	ENSG00000159176.14;CSRP1;chr1-201496237-201496304-201490175-201490344-201507069-201507123
ENSG00000159176.14;CSRP1;chr1-201496191-201496261-201490175-201490344-201507069-201507123	ENSG00000159176.14;CSRP1;chr1-201496275-201496304-201490175-201490344-201507069-201507123
ENSG00000276409.5;CCL14;chr17-35984333-35984452-35983686-35983888-35986570-35986675	ENSG00000276409.5;CCL14;chr17-35984337-35984452-35983287-35983888-35986570-35986729
ENSG00000198825.15;INPP5F;chr10-119792156-119792211-119791868-119792036-119796714-119796913	ENSG00000198825.15;INPP5F;chr10-119792156-119792213-119791868-119792036-119796714-119796913
ENSG00000179938.12;GOLGA8J;chr15-30087394-30087479-30087258-30087306-30087574-30087684	ENSG00000249931.4;GOLGA8K;chr15-32398764-32398849-32398559-32398669-32398937-32398985
ENSG00000145687.16;SSBP2;chr5-81440537-81440636-81428584-81428683-81461054-81461103	ENSG00000145687.16;SSBP2;chr5-81440557-81440636-81437429-81437458-81442652-81442723
ENSG00000101247.18;NDUFAF5;chr20-13793159-13793227-13788588-13788652-13798460-13798500	ENSG00000101247.18;NDUFAF5;chr20-13793179-13793227-13788588-13788652-13798460-13798500
ENSG00000226145.7;KRT16P6;chr17-16820646-16820743-16819934-16820099-16821970-16822579	ENSG00000226145.7;KRT16P6;chr17-16820658-16820743-16819934-16820099-16821970-16822492
ENSG00000122884.13;P4HA1;chr10-73016845-73016895-73014223-73014289-73030270-73030370	ENSG00000122884.13;P4HA1;chr10-73016845-73016899-73014223-73014289-73030270-73030370
ENSG00000155229.21;MMS19;chr10-97470774-97470861-97470128-97470203-97476682-97476744	ENSG00000155229.21;MMS19;chr10-97470774-97470834-97470128-97470203-97476682-97476744
ENSG00000101294.18;HM13;chr20-31561633-31561736-31559610-31559647-31569119-31569418	ENSG00000101294.18;HM13;chr20-31561633-31561740-31559610-31559647-31569119-31569567
ENSG00000187191.15;DAZ3;chrY-24796026-24796098-24793649-24793721-24798422-24798494	ENSG00000188120.16;DAZ1;chrY-23155173-23155245-23152796-23152868-23157569-23157641
ENSG00000121064.13;SCPEP1;chr17-56985377-56985427-56981081-56981230-56991098-56991171	ENSG00000121064.13;SCPEP1;chr17-56985377-56985467-56981081-56981230-56987694-56987850
ENSG00000100558.9;PLEK2;chr14-67388218-67388302-67387387-67387456-67395401-67395583	ENSG00000100558.9;PLEK2;chr14-67388223-67388302-67386983-67387456-67392325-67392427
ENSG00000285269.2;RP11-240L7.5;chr9-96244328-96244394-96240757-96240907-96245344-96245426	ENSG00000130948.10;HSD17B3;chr9-96244290-96244394-96240757-96240907-96245344-96245426
ENSG00000187033.9;SAMD7;chr3-169915366-169915441-169911571-169911821-169919457-169919584	ENSG00000187033.9;SAMD7;chr3-169915366-169915464-169911571-169911821-169919457-169919584
ENSG00000111788.10;RP11-22B23.1;chr12-9302227-9302274-9301093-9301246-9303974-9304019	ENSG00000214826.5;DDX12P;chr12-9429559-9429606-9427820-9427865-9430587-9430740
ENSG00000164023.14;SGMS2;chr4-107858471-107858553-107824881-107825253-107895309-107895353	ENSG00000164023.14;SGMS2;chr4-107858471-107858584-107824562-107824793-107895309-107895547
ENSG00000162236.13;STX5;chr11-62825024-62825117-62824458-62824565-62825282-62825339	ENSG00000162236.13;STX5;chr11-62825035-62825117-62824458-62824565-62825282-62825339
ENSG00000237238.3;BMS1P10;chr9-63379939-63380009-63379122-63379294-63385078-63385117	ENSG00000237238.3;BMS1P10;chr9-63379939-63380011-63379122-63379294-63385078-63385117
ENSG00000131351.15;HAUS8;chr19-17059996-17060092-17059556-17059651-17069030-17069086	ENSG00000131351.15;HAUS8;chr19-17059996-17060089-17059556-17059651-17069030-17069086
ENSG00000285130.2;RP11-16N10.2;chr9-69064937-69065035-69053139-69053260-69099900-69100045	ENSG00000165060.15;FXN;chr9-69064937-69065043-69053139-69053260-69072611-69073022
ENSG00000068976.14;PYGM;chr11-64758245-64758266-64757778-64757910-64759655-64759974	ENSG00000068976.14;PYGM;chr11-64758245-64758349-64757778-64757910-64758436-64758515
ENSG00000263956.7;NBPF11;chr1-148122728-148122801-148122054-148122266-148123852-148124067	ENSG00000270231.4;NBPF8;chr1-120440741-120440814-120439475-120439690-120441277-120441489
ENSG00000263956.7;NBPF11;chr1-148122728-148122801-148122054-148122266-148123852-148124067	ENSG00000270629.6;NBPF14;chr1-148591431-148591504-148590756-148590968-148592551-148592766
ENSG00000263956.7;NBPF11;chr1-148122728-148122801-148122054-148122266-148123852-148124067	ENSG00000269713.7;NBPF9;chr1-149077882-149077955-149077207-149077419-149079006-149079221
ENSG00000135317.14;SNX14;chr6-85526125-85526237-85518007-85518048-85528261-85528362	ENSG00000135317.14;SNX14;chr6-85526125-85526225-85518007-85518048-85528261-85528362
ENSG00000132793.12;LPIN3;chr20-41349088-41349172-41348618-41348887-41349773-41349894	ENSG00000132793.12;LPIN3;chr20-41349091-41349172-41348618-41348887-41349773-41349894
ENSG00000197619.14;ZNF615;chr19-52000345-52000378-51991331-51994837-52001812-52001908	ENSG00000197619.14;ZNF615;chr19-52000357-52000378-51994807-51994837-52001812-52001908
ENSG00000135336.16;ORC3;chr6-87656902-87656982-87653115-87653249-87657920-87658018	ENSG00000135336.16;ORC3;chr6-87656905-87656982-87653115-87653249-87657920-87658018
ENSG00000112511.18;PHF1;chr6-33415589-33415670-33415234-33415329-33415809-33415871	ENSG00000112511.18;PHF1;chr6-33415592-33415670-33415260-33415329-33415809-33416414
ENSG00000169231.13;THBS3;chr1-155203085-155203137-155202811-155202960-155203222-155203305	ENSG00000169231.13;THBS3;chr1-155203092-155203137-155202811-155202960-155203222-155203305
ENSG00000162923.17;WDR26;chr1-224431476-224431581-224424517-224424654-224431681-224431781	ENSG00000162923.17;WDR26;chr1-224431524-224431581-224424517-224424654-224431681-224431781
ENSG00000157399.17;ARSL;chrX-2960377-2960420-2958273-2958423-2964223-2964243	ENSG00000157399.17;ARSL;chrX-2960377-2960468-2958273-2958423-2964223-2964263
ENSG00000115009.13;CCL20;chr2-227815453-227815568-227813841-227813987-227816306-227816384	ENSG00000115009.13;CCL20;chr2-227815456-227815568-227813841-227813987-227816306-227816384
ENSG00000169715.15;MT1E;chr16-56626465-56626531-56625474-56625879-56626879-56627112	ENSG00000255986.6;MT1JP;chr16-56636438-56636504-56635738-56635845-56636851-56636943
ENSG00000173598.14;NUDT4;chr12-93398767-93398855-93395488-93395533-93399176-93400138	ENSG00000173598.14;NUDT4;chr12-93398770-93398855-93395488-93395533-93399176-93399278
ENSG00000157326.19;DHRS4;chr14-23965931-23965983-23959901-23960003-23966282-23966417	ENSG00000187630.17;DHRS4L2;chr14-24001032-24001084-23995031-23995133-24001383-24001482
ENSG00000136783.10;NIPSNAP3A;chr9-104759084-104759171-104754550-104754700-104759261-104760120	ENSG00000165028.12;NIPSNAP3B;chr9-104772821-104772908-104770848-104770998-104772996-104773146
ENSG00000135976.20;ANKRD36;chr2-97162098-97162138-97158587-97158655-97164282-97164311	ENSG00000174501.14;ANKRD36C;chr2-95941159-95941199-95938986-95939015-95944626-95944694
ENSG00000148356.15;LRSAM1;chr9-127454997-127455040-127454495-127454599-127455575-127455620	ENSG00000148356.15;LRSAM1;chr9-127454997-127455054-127454353-127454599-127455575-127455620
ENSG00000163612.10;FAM86KP;chr4-9159154-9159256-9157478-9157559-9160489-9160623	ENSG00000164845.16;FAM86FP;chr12-8236970-8237072-8235600-8235734-8238666-8238749
ENSG00000005844.19;ITGAL;chr16-30474195-30474298-30472710-30472898-30475305-30475400	ENSG00000005844.19;ITGAL;chr16-30474195-30474287-30472744-30472898-30475305-30475400
ENSG00000105402.8;NAPA;chr19-47503422-47503502-47495549-47495596-47512712-47512795	ENSG00000105402.8;NAPA;chr19-47503392-47503502-47500632-47500749-47514842-47515026
ENSG00000135316.19;SYNCRIP;chr6-85637268-85637356-85636966-85637143-85640220-85640328	ENSG00000135316.19;SYNCRIP;chr6-85637242-85637356-85636966-85637143-85640220-85640328
ENSG00000089327.15;FXYD5;chr19-35155532-35155611-35154752-35154809-35157420-35157501	ENSG00000089327.15;FXYD5;chr19-35155550-35155611-35154729-35154809-35157420-35157501
ENSG00000179889.19;PDXDC1;chr16-15009680-15009759-15006393-15006583-15016128-15016213	ENSG00000255185.6;PDXDC2P;chr16-70030987-70031066-70024585-70024670-70031899-70031968
ENSG00000172819.17;RARG;chr12-53231168-53231232-53229841-53230053-53231973-53232188	ENSG00000172819.17;RARG;chr12-53231168-53231235-53227361-53227687-53231973-53232192
ENSG00000100181.22;TPTEP1;chr22-16647167-16647257-16638578-16638740-16647662-16647785	ENSG00000253771.6;TPTE2P1;chr13-24942931-24943021-24941986-24942108-24951396-24951488
ENSG00000118894.15;EEF2KMT;chr16-5095451-5095514-5093483-5093564-5097643-5097742	ENSG00000251669.6;FAM86EP;chr4-3953110-3953173-3947143-3948220-3954959-3955033
ENSG00000118894.15;EEF2KMT;chr16-5095451-5095514-5093483-5093564-5097643-5097742	ENSG00000160172.10;FAM86C2P;chr11-67803001-67803064-67799373-67799475-67805217-67805322
ENSG00000118894.15;EEF2KMT;chr16-5095451-5095514-5093483-5093564-5097643-5097742	ENSG00000244026.6;FAM86DP;chr3-75432807-75432870-75426449-75426599-75434917-75434957
ENSG00000198408.14;OGA;chr10-101792838-101792901-101791353-101791439-101793912-101793998	ENSG00000198408.14;OGA;chr10-101792838-101792943-101790895-101791088-101797979-101798154
ENSG00000264230.9;ANXA8L1;chr10-46385379-46385473-46384773-46384833-46385711-46385807	ENSG00000265190.7;ANXA8;chr10-47474304-47474398-47473969-47474065-47474944-47475004
ENSG00000133835.18;HSD17B4;chr5-119514980-119515046-119509140-119509244-119525215-119525285	ENSG00000133835.18;HSD17B4;chr5-119515026-119515046-119509140-119509244-119525215-119525285
ENSG00000055163.20;CYFIP2;chr5-157287018-157287074-157285338-157285478-157294782-157294860	ENSG00000055163.20;CYFIP2;chr5-157287018-157287108-157285338-157285478-157294782-157294860
ENSG00000034152.19;MAP2K3;chr17-21313491-21313537-21305050-21305128-21314146-21314310	ENSG00000283566.2;ABC13-47656900H15.1;chr17-21774443-21774489-21773753-21773837-21775699-21775839
ENSG00000108439.11;PNPO;chr17-47945558-47945612-47944615-47944715-47945860-47945989	ENSG00000108439.11;PNPO;chr17-47945558-47945616-47944615-47944715-47945860-47945989
ENSG00000196313.12;POM121;chr7-72940413-72940516-72939846-72939968-72940816-72940993	ENSG00000272391.6;POM121C;chr7-75424525-75424628-75424048-75424225-75425073-75425195
ENSG00000236816.3;ANKRD20A7P;chr9-42880749-42880822-42880629-42880658-42886777-42886848	ENSG00000286406.1;RP11-1277N13.1;chr22-11876223-11876296-11876103-11876132-11882267-11882338
ENSG00000236816.3;ANKRD20A7P;chr9-42880749-42880822-42880629-42880658-42886777-42886848	ENSG00000278931.1;bP-2189O9.2;chr21-8866990-8867063-8864000-8864082-8873016-8873087
ENSG00000236816.3;ANKRD20A7P;chr9-42880749-42880822-42880629-42880658-42886777-42886848	ENSG00000288694.1;RP11-348N17.2;chr9-64104156-64104229-64095384-64095454-64110170-64110241
ENSG00000084636.18;COL16A1;chr1-31660584-31660638-31658913-31658964-31665171-31665234	ENSG00000084636.18;COL16A1;chr1-31660587-31660638-31658913-31658964-31665171-31665234
ENSG00000116353.16;MECR;chr1-29220833-29220921-29216587-29216685-29230354-29230406	ENSG00000116353.16;MECR;chr1-29220837-29220921-29216587-29216685-29223139-29223260
ENSG00000082996.20;RNF13;chr3-149895472-149895560-149852515-149852596-149902071-149902152	ENSG00000082996.20;RNF13;chr3-149895472-149895570-149852515-149852596-149902071-149902162
ENSG00000080845.19;DLGAP4;chr20-36499587-36499676-36496704-36497066-36500198-36500203	ENSG00000080845.19;DLGAP4;chr20-36499602-36499676-36496994-36497066-36500198-36500527
ENSG00000073060.17;SCARB1;chr12-124810173-124810289-124805764-124807927-124811869-124811965	ENSG00000073060.17;SCARB1;chr12-124810173-124810265-124807760-124807927-124811869-124811965
ENSG00000153391.16;INO80C;chr18-35480452-35480563-35468332-35468742-35497718-35497933	ENSG00000153391.16;INO80C;chr18-35480455-35480563-35479330-35479411-35487385-35487823
ENSG00000143436.11;MRPL9;chr1-151761450-151761519-151760815-151760899-151762104-151762155	ENSG00000143436.11;MRPL9;chr1-151761450-151761552-151760815-151760899-151762104-151762155
ENSG00000103005.12;USB1;chr16-58014272-58014294-58009928-58010112-58017333-58017439	ENSG00000103005.12;USB1;chr16-58014272-58014326-58009928-58010112-58017333-58017380
ENSG00000104763.20;ASAH1;chr8-18075540-18075580-18071299-18071390-18083980-18084077	ENSG00000104763.20;ASAH1;chr8-18075540-18075587-18069791-18069878-18083980-18084064
ENSG00000221838.10;AP4M1;chr7-100102674-100102746-100101879-100101968-100103408-100103519	ENSG00000221838.10;AP4M1;chr7-100102674-100102781-100101865-100101968-100103408-100103519
ENSG00000105576.16;TNPO2;chr19-12723248-12723365-12720878-12720990-12723768-12723932	ENSG00000105576.16;TNPO2;chr19-12723248-12723360-12720878-12720990-12723768-12724011
ENSG00000159247.13;TUBBP5;chr9-138175600-138175711-138175362-138175471-138176206-138177264	ENSG00000173213.9;TUBB8B;chr18-48939-49050-47389-48447-49128-49237
ENSG00000159247.13;TUBBP5;chr9-138175600-138175711-138175362-138175471-138176206-138177264	ENSG00000261456.6;TUBB8;chr10-48614-48725-46887-48114-48803-48912
ENSG00000205531.13;NAP1L4;chr11-2964679-2964751-2959769-2959909-2969802-2969904	ENSG00000205531.13;NAP1L4;chr11-2964679-2964718-2959769-2959909-2969802-2969934
ENSG00000143369.15;ECM1;chr1-150509660-150509762-150509530-150509581-150510101-150510182	ENSG00000143369.15;ECM1;chr1-150509660-150509756-150509530-150509581-150509834-150510002
ENSG00000083896.13;YTHDC1;chr4-68318689-68318729-68318518-68318581-68322748-68322915	ENSG00000083896.13;YTHDC1;chr4-68318689-68318753-68316313-68316448-68318825-68318862
ENSG00000172239.14;PAIP1;chr5-43529785-43529879-43526266-43527469-43533737-43533792	ENSG00000172239.14;PAIP1;chr5-43529796-43529879-43527092-43527469-43533737-43533792
ENSG00000164062.13;APEH;chr3-49680540-49680629-49679592-49679644-49681721-49681805	ENSG00000164062.13;APEH;chr3-49680549-49680629-49679592-49679644-49681721-49681805
ENSG00000171566.12;PLRG1;chr4-154547010-154547064-154545835-154545923-154547710-154547853	ENSG00000171566.12;PLRG1;chr4-154547037-154547064-154546122-154546213-154547710-154547853
ENSG00000106415.13;GLCCI1;chr7-8055432-8055549-8022482-8022569-8060095-8060109	ENSG00000106415.13;GLCCI1;chr7-8055435-8055549-8022482-8022569-8060095-8060232
ENSG00000104892.17;KLC3;chr19-45347446-45347516-45346543-45346774-45348645-45348733	ENSG00000104892.17;KLC3;chr19-45347449-45347516-45346543-45346774-45348645-45348733
ENSG00000276234.5;TADA2A;chr17-37437737-37437829-37426949-37427009-37440504-37440579	ENSG00000276234.5;TADA2A;chr17-37437766-37437829-37423567-37423615-37440504-37440662
ENSG00000122566.22;HNRNPA2B1;chr7-26193574-26193652-26193250-26193373-26196400-26196481	ENSG00000122566.22;HNRNPA2B1;chr7-26193598-26193694-26193250-26193373-26195846-26195909
ENSG00000180747.15;SMG1P3;chr16-21478090-21478146-21476598-21476812-21479441-21479578	ENSG00000237296.9;SMG1P1;chr16-22460786-22460842-22459354-22459491-22462120-22462334
ENSG00000266967.7;AARSD1;chr17-42951799-42951894-42950525-42950728-42954875-42954967	ENSG00000266967.7;AARSD1;chr17-42951800-42951894-42950532-42950728-42953723-42953778
ENSG00000182173.14;TSEN54;chr17-75518994-75519047-75517556-75517655-75521408-75521510	ENSG00000182173.14;TSEN54;chr17-75519002-75519047-75517556-75517655-75521408-75521510
ENSG00000182718.18;ANXA2;chr15-60357138-60357236-60355918-60355998-60360940-60361054	ENSG00000182718.18;ANXA2;chr15-60357145-60357236-60354153-60354213-60386027-60386086
ENSG00000135365.16;PHF21A;chr11-46076753-46076819-45979759-45979966-46079133-46079166	ENSG00000135365.16;PHF21A;chr11-46076753-46076840-45979759-45979966-46079133-46079166
ENSG00000147140.17;NONO;chrX-71298468-71298508-71297376-71297938-71299941-71300076	ENSG00000147140.17;NONO;chrX-71298477-71298508-71297835-71297938-71299941-71301158
ENSG00000151726.15;ACSL1;chr4-184762406-184762493-184760356-184760500-184763166-184763255	ENSG00000151726.15;ACSL1;chr4-184762406-184762523-184760356-184760500-184763166-184763255
ENSG00000033627.17;ATP6V0A1;chr17-42477638-42477742-42470089-42470218-42478462-42478589	ENSG00000033627.17;ATP6V0A1;chr17-42477659-42477742-42470089-42470218-42478462-42478510
ENSG00000135317.14;SNX14;chr6-85572297-85572374-85572136-85572215-85593578-85593861	ENSG00000135317.14;SNX14;chr6-85572297-85572371-85572136-85572215-85593578-85593889
ENSG00000177646.20;ACAD9;chr3-128902552-128902628-128901275-128901349-128904061-128904132	ENSG00000177646.20;ACAD9;chr3-128902552-128902632-128901275-128901349-128904061-128904132
ENSG00000118894.15;EEF2KMT;chr16-5091793-5091895-5090083-5090565-5093483-5093564	ENSG00000160172.10;FAM86C2P;chr11-67799373-67799475-67793195-67793293-67801036-67801117
ENSG00000118894.15;EEF2KMT;chr16-5091793-5091895-5090083-5090565-5093483-5093564	ENSG00000186523.14;FAM86B1;chr8-12188071-12188173-12186351-12186833-12189807-12189888
ENSG00000118894.15;EEF2KMT;chr16-5091793-5091895-5090083-5090565-5093483-5093564	ENSG00000253540.5;FAM86HP;chr3-130105529-130105631-130104165-130104297-130109172-130109233
ENSG00000133835.18;HSD17B4;chr5-119529893-119529980-119527132-119527219-119531265-119531404	ENSG00000133835.18;HSD17B4;chr5-119529900-119529980-119527132-119527219-119531265-119531404
ENSG00000013573.17;DDX11;chr12-31078462-31078537-31073891-31074091-31083812-31084061	ENSG00000214826.5;DDX12P;chr12-9443534-9443612-9438010-9438259-9448103-9448229
ENSG00000135297.17;MTO1;chr6-73466488-73466606-73461577-73462071-73479731-73479844	ENSG00000135297.17;MTO1;chr6-73466524-73466606-73466237-73466408-73473364-73473654
ENSG00000060237.19;WNK1;chr12-890452-890510-889139-889223-894561-894635	ENSG00000060237.19;WNK1;chr12-890452-890513-889139-889223-894561-894635
ENSG00000165891.16;E2F7;chr12-77064542-77064635-77055854-77056130-77065344-77065563	ENSG00000165891.16;E2F7;chr12-77064542-77064653-77055877-77056130-77065344-77065550
ENSG00000206192.7;ANKRD20A9P;chr13-18851771-18851844-18845742-18845813-18851936-18851965	ENSG00000215559.8;ANKRD20A11P;chr21-13951066-13951139-13945038-13945109-13951231-13951260
ENSG00000137074.20;APTX;chr9-32988078-32988124-32987543-32987842-32989758-32989895	ENSG00000137074.20;APTX;chr9-32988082-32988124-32985970-32986030-32989758-32989895
ENSG00000137074.20;APTX;chr9-32988078-32988124-32987543-32987842-32989758-32989895	ENSG00000137074.20;APTX;chr9-32988091-32988124-32985970-32986030-32989758-32989895
ENSG00000135018.14;UBQLN1;chr9-83666349-83666394-83665029-83665145-83669184-83669291	ENSG00000135018.14;UBQLN1;chr9-83666349-83666433-83665029-83665145-83669184-83669327
ENSG00000149292.17;TTC12;chr11-113334947-113335037-113329919-113329979-113338773-113338834	ENSG00000149292.17;TTC12;chr11-113334965-113335037-113316238-113316315-113338773-113338785
ENSG00000130821.17;SLC6A8;chrX-153693262-153693366-153687925-153688836-153694343-153694446	ENSG00000130821.17;SLC6A8;chrX-153693326-153693366-153693053-153693175-153693491-153693586
ENSG00000170791.18;CHCHD7;chr8-56216432-56216506-56214597-56214667-56217330-56217713	ENSG00000170791.18;CHCHD7;chr8-56216432-56216531-56214444-56214667-56216679-56216754
ENSG00000153363.13;LINC00467;chr1-211396766-211396831-211391826-211391976-211426210-211426283	ENSG00000153363.13;LINC00467;chr1-211396766-211396841-211391826-211391976-211426210-211426283
ENSG00000225889.9;AC074289.1;chr2-64206971-64207045-64201747-64201894-64226446-64226492	ENSG00000225889.9;AC074289.1;chr2-64206974-64207045-64201747-64201894-64226446-64226492
ENSG00000100284.22;TOM1;chr22-35346929-35346969-35344185-35345784-35347054-35347973	ENSG00000100284.22;TOM1;chr22-35346929-35346972-35345724-35345784-35347054-35347992
ENSG00000204580.14;DDR1;chr6-30888907-30889010-30885624-30885680-30890972-30890983	ENSG00000204580.14;DDR1;chr6-30888907-30888980-30888749-30888814-30889201-30889430
ENSG00000204580.14;DDR1;chr6-30888907-30889010-30885624-30885680-30890972-30890983	ENSG00000204580.14;DDR1;chr6-30888936-30889010-30888687-30888814-30889201-30889430
ENSG00000100911.16;PSME2;chr14-24145709-24145752-24145378-24145465-24146207-24146240	ENSG00000100911.16;PSME2;chr14-24145709-24145772-24145378-24145465-24146207-24146240
ENSG00000174791.11;RIN1;chr11-66335406-66335498-66334513-66335251-66335609-66335682	ENSG00000174791.11;RIN1;chr11-66335406-66335473-66334513-66335251-66335609-66335691
ENSG00000130844.19;ZNF331;chr19-53555844-53555908-53522616-53522684-53569303-53569385	ENSG00000130844.19;ZNF331;chr19-53555844-53555903-53554600-53554693-53569303-53569385
ENSG00000130844.19;ZNF331;chr19-53555844-53555908-53522616-53522684-53569303-53569385	ENSG00000130844.19;ZNF331;chr19-53539215-53539282-53522616-53522684-53555844-53555852
ENSG00000130844.19;ZNF331;chr19-53539215-53539282-53522616-53522684-53555844-53555852	ENSG00000130844.19;ZNF331;chr19-53555844-53555903-53554600-53554693-53569303-53569385
